latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.93768,19.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),snowfall_sum (cm),rain_sum (mm),relative_humidity_2m_mean (%)
2023-12-05,3,3.8,-0.2,33862.16,18161.82,0.00,0.00,67
2023-12-06,3,1.7,-2.9,33801.63,20414.59,0.00,0.00,67
2023-12-07,3,0.4,-4.1,33744.34,11221.48,0.00,0.00,73
2023-12-08,3,3.4,0.2,33690.35,29476.79,0.00,0.00,82
2023-12-09,3,8.3,6.1,33639.74,29458.60,0.00,0.00,89
2023-12-10,63,12.2,10.0,33592.59,7202.69,0.00,28.90,93
2023-12-11,65,6.0,0.7,33548.95,21611.79,0.00,28.00,74
2023-12-12,1,2.4,-2.6,33508.91,29701.05,0.00,0.00,62
2023-12-13,0,3.2,-1.8,33472.54,29588.49,0.00,0.00,61
2023-12-14,3,0.7,-4.0,33439.89,29484.41,0.00,0.00,61
2023-12-15,2,4.5,0.0,33411.05,29388.80,0.00,0.00,65
2023-12-16,3,6.3,2.8,33386.07,29218.73,0.00,0.00,72
2023-12-17,63,10.2,6.9,33365.02,0.00,0.00,16.50,90
2023-12-18,65,11.6,6.9,33347.97,5181.63,0.00,70.80,84
2023-12-19,51,3.1,-2.5,33334.97,28748.69,0.00,0.10,58
2023-12-20,0,1.0,-3.6,33326.08,29320.18,0.00,0.00,61
2023-12-21,1,0.7,-4.7,33321.36,29192.47,0.00,0.00,57
2023-12-22,3,-1.9,-6.1,33320.87,28800.00,0.00,0.00,57
2023-12-23,51,1.1,-2.5,33324.65,5476.77,0.00,0.30,74
2023-12-24,3,4.5,2.1,33332.78,18942.87,0.00,0.00,92
2023-12-25,3,5.9,3.7,33345.28,28714.77,0.00,0.00,92
2023-12-26,3,5.2,3.1,33362.09,0.00,0.00,0.00,97
2023-12-27,53,7.4,5.3,33383.13,0.00,0.00,3.50,96
2023-12-28,65,10.1,7.5,33408.34,0.00,0.00,30.70,93
2023-12-29,51,9.5,7.1,33437.62,26015.82,0.00,0.60,83
2023-12-30,51,5.4,0.8,33470.91,18104.17,0.00,0.20,69
2023-12-31,3,3.1,-0.9,33508.12,13744.09,0.00,0.00,69
2024-01-01,3,3.7,0.3,33549.17,10800.00,0.00,0.00,74
2024-01-02,0,-0.0,-4.3,33593.98,29157.96,0.00,0.00,72
2024-01-03,3,1.5,-2.6,33642.45,28958.78,0.00,0.00,72
2024-01-04,51,2.0,-2.9,33694.51,19355.61,0.00,0.20,65
2024-01-05,3,-1.7,-7.0,33750.07,29313.72,0.00,0.00,59
2024-01-06,73,-0.6,-5.1,33809.04,111.62,1.40,9.10,84
2024-01-07,73,2.1,-2.9,33871.33,226.23,0.77,6.40,90
2024-01-08,2,1.4,-3.1,33936.86,29520.86,0.00,0.00,72
2024-01-09,63,4.0,-1.2,34005.53,0.00,0.00,29.70,87
2024-01-10,65,9.3,3.4,34077.27,21931.15,0.00,37.00,69
2024-01-11,3,4.6,-0.3,34151.97,29864.99,0.00,0.00,62
2024-01-12,53,4.1,0.0,34229.56,29039.54,0.00,0.90,77
2024-01-13,63,9.2,3.4,34310.23,20729.43,0.00,31.70,71
2024-01-14,73,0.3,-6.7,34394.85,25529.34,0.42,0.10,48
2024-01-15,73,-3.4,-8.5,34483.30,20901.69,0.70,0.00,49
2024-01-16,73,-2.5,-7.4,34575.41,0.00,4.06,4.20,84
2024-01-17,0,-6.4,-13.1,34671.00,30741.17,0.00,0.00,50
2024-01-18,71,-3.1,-8.5,34769.88,3651.38,0.21,0.00,49
2024-01-19,73,-2.3,-7.0,34871.89,0.00,2.03,0.10,71
2024-01-20,3,-6.0,-12.9,34976.86,29548.56,0.00,0.00,52
2024-01-21,3,-5.0,-11.6,35084.62,31176.70,0.00,0.00,52
2024-01-22,3,-2.4,-7.8,35194.98,29501.62,0.00,0.00,55
2024-01-23,53,1.0,-3.3,35307.80,2907.99,0.00,1.30,68
2024-01-24,51,3.9,1.0,35422.90,0.00,0.00,3.00,93
2024-01-25,55,9.9,8.0,35540.14,0.00,0.00,5.60,95
2024-01-26,53,6.4,3.5,35659.34,0.00,0.00,4.60,95
2024-01-27,3,5.4,2.4,35780.35,15203.50,0.00,0.00,85
2024-01-28,63,3.6,-0.8,35903.02,0.00,0.00,22.30,94
2024-01-29,51,2.8,-2.5,36027.21,17069.99,0.00,1.00,75
2024-01-30,3,0.4,-3.9,36152.76,30544.30,0.00,0.00,73
2024-01-31,51,2.4,-1.5,36279.52,7484.44,0.00,0.40,74
2024-02-01,51,2.6,-1.1,36407.37,23896.16,0.00,0.20,81
2024-02-02,61,3.8,0.1,36536.58,1107.56,0.00,7.20,86
2024-02-03,1,1.0,-4.8,36668.38,33224.56,0.00,0.00,57
2024-02-04,0,0.7,-4.0,36802.70,33369.29,0.00,0.00,61
2024-02-05,0,0.8,-4.8,36939.36,33516.30,0.00,0.00,53
2024-02-06,0,-0.4,-5.5,37078.19,33665.44,0.00,0.00,55
2024-02-07,3,1.6,-2.6,37219.00,33816.50,0.00,0.00,62
2024-02-08,3,1.9,-1.7,37361.65,33969.27,0.00,0.00,75
2024-02-09,3,5.5,2.0,37505.95,27050.28,0.00,0.00,85
2024-02-10,3,8.5,5.8,37651.76,19683.90,0.00,0.00,83
2024-02-11,3,7.1,3.8,37798.90,1650.90,0.00,0.00,74
2024-02-12,3,3.7,0.5,37947.22,25754.74,0.00,0.00,76
2024-02-13,75,0.8,-4.3,38096.58,10783.19,18.27,1.40,84
2024-02-14,1,-1.3,-7.8,38246.82,34850.97,0.00,0.00,57
2024-02-15,71,-1.0,-6.4,38397.81,29604.95,0.07,0.00,57
2024-02-16,3,1.4,-4.6,38549.38,35023.55,0.00,0.00,55
2024-02-17,75,-0.9,-5.5,38701.40,25419.90,4.20,0.00,73
2024-02-18,0,-2.0,-7.7,38853.74,35224.92,0.00,0.00,61
2024-02-19,0,-0.4,-5.6,39006.25,35400.12,0.00,0.00,52
2024-02-20,1,-2.7,-7.4,39158.81,35497.91,0.00,0.00,53
2024-02-21,3,-0.5,-4.9,39311.28,34182.09,0.00,0.00,68
2024-02-22,51,1.1,-3.0,39463.95,31082.11,0.00,0.40,84
2024-02-23,53,5.3,2.6,39618.06,3992.45,0.00,3.10,90
2024-02-24,3,2.4,-2.7,39773.59,26280.53,0.00,0.00,60
2024-02-25,3,-2.4,-7.1,39930.40,36276.11,0.00,0.00,57
2024-02-26,73,3.3,-0.6,40088.36,35887.13,0.98,1.30,78
2024-02-27,63,7.4,3.6,40247.33,32380.21,0.00,6.80,86
2024-02-28,63,12.6,9.2,40407.19,4451.11,0.00,15.60,92
2024-02-29,51,1.2,-5.5,40567.82,31369.26,0.00,0.40,44
2024-03-01,3,0.7,-3.8,40729.10,36849.70,0.00,0.00,58
2024-03-02,63,6.9,3.7,40890.89,0.00,0.00,28.30,92
2024-03-03,3,11.0,8.8,41053.09,36782.13,0.00,0.00,84
2024-03-04,3,7.8,5.0,41215.56,34185.96,0.00,0.00,89
2024-03-05,63,6.9,3.8,41378.20,0.00,0.00,17.80,96
2024-03-06,65,7.2,4.8,41540.89,0.00,0.00,34.60,96
2024-03-07,61,9.8,5.7,41703.50,2989.65,0.00,4.80,80
2024-03-08,3,5.7,1.6,41865.94,37923.71,0.00,0.00,69
2024-03-09,63,5.3,0.2,42028.08,0.00,0.00,22.70,85
2024-03-10,63,7.5,2.4,42189.81,19076.18,0.00,14.60,71
2024-03-11,3,5.0,-2.6,42351.02,38677.06,0.00,0.00,42
2024-03-12,3,9.4,4.7,42511.60,38867.84,0.00,0.00,51
2024-03-13,3,8.1,5.1,42671.80,39064.33,0.00,0.00,74
2024-03-14,3,10.7,8.4,42832.78,39489.45,0.00,0.00,73
2024-03-15,51,15.2,12.0,42994.52,32112.66,0.00,0.40,60
2024-03-16,51,8.6,5.5,43156.91,39446.04,0.00,0.10,75
2024-03-17,51,11.0,6.6,43319.86,33001.55,0.00,0.60,58
2024-03-18,3,6.7,1.6,43483.26,32731.53,0.00,0.00,45
2024-03-19,71,3.5,-2.2,43647.01,33842.79,0.07,0.30,51
2024-03-20,53,6.5,1.6,43811.02,29183.55,0.00,1.40,57
2024-03-21,3,0.9,-5.6,43975.16,40811.84,0.00,0.00,39
2024-03-22,3,0.7,-3.8,44139.36,40506.01,0.00,0.00,56
2024-03-23,65,6.5,2.5,44303.49,0.00,0.00,62.50,88
2024-03-24,1,2.5,-3.6,44467.46,41303.78,0.00,0.00,44
2024-03-25,0,4.0,-1.1,44631.18,41466.88,0.00,0.00,52
2024-03-26,3,5.4,1.3,44794.52,22016.16,0.00,0.00,64
2024-03-27,51,7.4,5.3,44957.40,4032.28,0.00,0.40,82
2024-03-28,63,8.3,6.0,45119.71,0.00,0.00,25.20,94
2024-03-29,51,7.4,1.0,45281.32,39088.38,0.00,0.60,46
2024-03-30,51,8.0,2.8,45442.16,32192.63,0.00,0.10,53
2024-03-31,51,10.6,7.1,45602.09,41117.14,0.00,0.30,62
2024-04-01,53,8.3,6.0,45761.02,5455.23,0.00,3.10,79
2024-04-02,63,7.4,4.4,45919.18,0.00,0.00,18.80,93
2024-04-03,63,6.0,-0.4,46077.66,0.00,0.00,22.90,89
2024-04-04,61,5.7,0.9,46236.44,18744.45,0.00,6.40,77
2024-04-05,51,5.4,0.1,46395.42,42241.07,0.00,0.10,63
2024-04-06,51,6.7,1.4,46554.51,29190.15,0.00,0.20,60
2024-04-07,3,7.0,2.4,46713.59,43200.00,0.00,0.00,62
2024-04-08,51,8.4,5.6,46872.58,37582.49,0.00,0.40,68
2024-04-09,3,13.3,11.3,47031.36,43200.00,0.00,0.00,67
2024-04-10,51,11.2,9.1,47189.83,33498.81,0.00,0.30,82
2024-04-11,61,11.7,9.3,47347.88,13197.64,0.00,5.00,93
2024-04-12,63,14.8,10.4,47505.41,31492.99,0.00,12.30,78
2024-04-13,53,9.7,3.7,47662.30,0.00,0.00,1.60,63
2024-04-14,61,13.0,9.1,47818.44,42735.03,0.00,2.20,58
2024-04-15,3,18.0,16.6,47973.72,43452.16,0.00,0.00,67
2024-04-16,0,13.8,10.7,48128.01,43851.70,0.00,0.00,51
2024-04-17,55,10.3,7.2,48281.21,22139.86,0.00,3.30,74
2024-04-18,63,8.5,4.5,48433.18,7200.00,0.00,6.90,84
2024-04-19,3,8.2,5.3,48583.80,35172.20,0.00,0.00,81
2024-04-20,63,12.5,9.7,48732.96,31135.39,0.00,5.00,69
2024-04-21,3,7.6,3.1,48880.50,25256.22,0.00,0.00,51
2024-04-22,2,8.8,5.1,49026.67,45219.92,0.00,0.00,54
2024-04-23,3,8.5,4.6,49172.49,45311.12,0.00,0.00,65
2024-04-24,61,13.5,10.3,49317.95,36344.43,0.00,1.60,57
2024-04-25,2,7.3,3.1,49462.95,45579.14,0.00,0.00,56
2024-04-26,1,7.7,4.8,49607.36,45762.70,0.00,0.00,71
2024-04-27,51,8.5,5.0,49751.07,36732.45,0.00,0.40,67
2024-04-28,53,13.9,13.1,49893.96,44055.04,0.00,0.80,82
2024-04-29,61,18.8,19.6,50035.93,45249.92,0.00,3.00,85
2024-04-30,63,14.4,13.2,50176.85,33433.98,0.00,4.40,86
2024-05-01,51,14.1,13.3,50316.58,44464.92,0.00,0.70,85
2024-05-02,3,16.2,15.1,50455.02,36066.10,0.00,0.00,77
2024-05-03,3,12.9,10.4,50592.02,43703.24,0.00,0.00,74
2024-05-04,3,11.1,8.7,50727.45,26657.50,0.00,0.00,78
2024-05-05,61,10.6,7.6,50861.19,0.00,0.00,7.40,87
2024-05-06,51,16.2,16.7,50993.09,15199.79,0.00,0.50,91
2024-05-07,3,18.5,17.6,51123.02,47731.99,0.00,0.00,65
2024-05-08,53,22.1,21.9,51250.82,39016.50,0.00,0.90,69
2024-05-09,3,17.1,15.6,51376.36,20492.62,0.00,0.00,65
2024-05-10,61,10.4,7.5,51499.47,45.77,0.00,11.20,83
2024-05-11,3,10.9,8.2,51620.03,43616.41,0.00,0.00,74
2024-05-12,61,10.2,7.7,51738.19,20093.55,0.00,6.90,80
2024-05-13,51,12.5,10.1,51854.86,46625.17,0.00,0.10,80
2024-05-14,61,15.3,14.1,51970.04,30050.43,0.00,5.00,83
2024-05-15,61,15.3,13.9,52083.59,10755.76,0.00,7.90,90
2024-05-16,61,16.4,13.9,52195.40,2184.97,0.00,6.10,86
2024-05-17,3,17.0,16.0,52305.38,25737.42,0.00,0.00,77
2024-05-18,53,15.9,15.5,52413.39,21053.55,0.00,3.00,81
2024-05-19,51,16.0,15.1,52519.32,34273.08,0.00,0.10,83
2024-05-20,3,15.2,15.1,52623.06,49125.14,0.00,0.00,86
2024-05-21,3,17.5,17.9,52724.48,49218.51,0.00,0.00,87
2024-05-22,3,20.2,20.3,52823.45,49309.52,0.00,0.00,79
2024-05-23,61,21.9,23.5,52919.87,24596.65,0.00,3.20,80
2024-05-24,3,22.1,22.5,53013.59,49484.03,0.00,0.00,65
2024-05-25,3,18.8,18.3,53104.49,49563.84,0.00,0.00,69
2024-05-26,51,18.5,19.6,53192.45,44199.84,0.00,0.30,92
2024-05-27,65,18.5,18.5,53277.33,10601.07,0.00,38.30,96
2024-05-28,51,21.8,21.6,53359.00,49699.70,0.00,0.10,70
2024-05-29,63,18.5,18.9,53437.34,46800.00,0.00,7.70,74
2024-05-30,61,17.5,16.2,53512.21,49783.95,0.00,2.90,69
2024-05-31,3,18.2,15.7,53583.47,49695.37,0.00,0.00,51
2024-06-01,3,20.1,18.6,53651.21,49862.87,0.00,0.00,48
2024-06-02,3,20.2,19.7,53715.99,40207.19,0.00,0.00,63
2024-06-03,51,22.4,23.8,53777.79,48169.92,0.00,0.70,71
2024-06-04,3,19.4,20.3,53836.55,49975.53,0.00,0.00,83
2024-06-05,63,19.7,21.0,53892.22,30535.74,0.00,4.00,89
2024-06-06,65,22.6,24.5,53944.74,32897.03,0.00,27.80,88
2024-06-07,51,22.4,23.1,53994.05,44056.02,0.00,0.10,70
2024-06-08,3,20.4,18.3,54040.09,50112.84,0.00,0.00,56
2024-06-09,51,20.5,19.1,54082.82,33570.05,0.00,0.50,60
2024-06-10,3,19.2,17.6,54122.16,39772.54,0.00,0.00,59
2024-06-11,55,18.3,18.3,54158.08,47441.40,0.00,1.80,72
2024-06-12,51,19.1,18.9,54190.52,50170.90,0.00,0.20,73
2024-06-13,3,20.9,20.4,54219.42,50256.18,0.00,0.00,71
2024-06-14,63,22.4,23.8,54244.74,36646.51,0.00,9.10,78
2024-06-15,3,21.7,20.9,54266.43,50302.57,0.00,0.00,64
2024-06-16,3,18.7,17.6,54284.44,50323.08,0.00,0.00,66
2024-06-17,3,21.7,21.9,54298.72,50341.71,0.00,0.00,77
2024-06-18,3,23.6,24.3,54309.24,50358.37,0.00,0.00,72
2024-06-19,3,23.6,24.3,54315.94,50372.98,0.00,0.00,70
2024-06-20,3,25.0,26.1,54318.80,50385.46,0.00,0.00,67
2024-06-21,3,26.5,28.0,54317.77,50368.19,0.00,0.00,65
2024-06-22,61,25.8,29.0,54312.81,50400.00,0.00,3.20,77
2024-06-23,51,28.4,29.8,54303.97,35829.55,0.00,0.10,64
2024-06-24,3,25.4,23.3,54291.31,50400.00,0.00,0.00,53
2024-06-25,3,25.7,23.9,54274.88,50400.00,0.00,0.00,44
2024-06-26,51,27.4,28.0,54254.71,49870.16,0.00,0.30,57
2024-06-27,63,24.7,26.1,54230.88,43200.00,0.00,8.60,67
2024-06-28,3,19.9,18.1,54203.44,50400.00,0.00,0.00,51
2024-06-29,53,22.6,22.5,54172.44,37537.58,0.00,0.90,79
2024-06-30,65,26.2,29.0,54137.95,34108.21,0.00,16.80,83
2024-07-01,51,22.1,20.3,54100.01,50400.00,0.00,0.20,58
2024-07-02,3,22.3,21.6,54058.70,47945.28,0.00,0.00,54
2024-07-03,3,22.0,21.2,54014.09,50391.03,0.00,0.00,61
2024-07-04,61,23.5,24.5,53966.22,47910.76,0.00,2.60,71
2024-07-05,51,25.5,29.0,53915.17,44657.23,0.00,0.70,84
2024-07-06,3,26.5,30.3,53861.00,46760.10,0.00,0.00,83
2024-07-07,51,26.9,30.8,53803.77,46583.92,0.00,0.20,78
2024-07-08,51,25.8,29.8,53743.56,43433.90,0.00,0.30,84
2024-07-09,51,25.4,28.9,53680.42,40557.59,0.00,0.40,86
2024-07-10,51,26.6,28.9,53614.43,50024.35,0.00,0.10,80
2024-07-11,61,26.9,28.4,53545.44,48535.89,0.00,3.50,69
2024-07-12,61,24.9,28.0,53472.84,33980.09,0.00,5.70,80
2024-07-13,63,24.7,28.7,53396.74,35798.19,0.00,17.50,86
2024-07-14,51,26.1,29.9,53317.25,49751.72,0.00,0.30,80
2024-07-15,61,27.4,31.9,53234.51,49675.72,0.00,2.00,81
2024-07-16,53,28.7,31.2,53148.66,45617.89,0.00,1.80,66
2024-07-17,65,26.8,31.0,53059.82,34906.81,0.00,29.50,81
2024-07-18,51,26.1,28.0,52968.13,32951.70,0.00,0.20,66
2024-07-19,2,24.0,23.7,52873.73,49343.68,0.00,0.00,54
2024-07-20,53,24.0,25.0,52776.73,25648.22,0.00,0.90,67
2024-07-21,61,25.5,27.7,52677.27,49162.39,0.00,2.40,68
2024-07-22,61,24.5,26.6,52575.47,17140.55,0.00,3.40,77
2024-07-23,53,24.4,28.3,52471.45,26400.46,0.00,3.70,84
2024-07-24,63,24.4,27.7,52365.36,18838.68,0.00,4.90,85
2024-07-25,63,25.3,27.2,52257.29,18823.32,0.00,2.70,70
2024-07-26,3,24.1,23.0,52147.36,46010.37,0.00,0.00,50
2024-07-27,3,24.2,24.5,52035.71,48567.97,0.00,0.00,57
2024-07-28,3,24.4,24.8,51922.44,32554.64,0.00,0.00,61
2024-07-29,61,24.8,26.6,51807.66,38143.65,0.00,2.20,76
2024-07-30,51,25.6,27.3,51691.50,46271.32,0.00,0.10,77
2024-07-31,63,25.6,28.5,51573.72,36435.55,0.00,7.40,82
2024-08-01,2,26.7,29.9,51453.43,48025.05,0.00,0.00,74
2024-08-02,63,26.3,30.4,51330.71,42529.48,0.00,10.80,82
2024-08-03,61,26.5,30.6,51205.68,45348.38,0.00,6.80,83
2024-08-04,63,24.3,27.5,51078.50,22051.43,0.00,17.30,88
2024-08-05,3,26.3,28.9,50949.31,46445.41,0.00,0.00,73
2024-08-06,65,25.7,29.3,50818.25,43262.20,0.00,56.70,83
2024-08-07,63,21.5,22.6,50685.46,8227.52,0.00,18.80,86
2024-08-08,55,20.9,21.4,50551.06,0.00,0.00,4.90,87
2024-08-09,65,24.9,26.2,50415.18,25773.93,0.00,21.00,89
2024-08-10,61,25.5,27.4,50277.98,46177.00,0.00,1.70,71
2024-08-11,51,23.0,23.8,50139.55,43391.67,0.00,0.30,65
2024-08-12,51,22.1,21.7,50000.03,44160.04,0.00,0.30,63
2024-08-13,3,22.1,21.9,49859.53,45803.18,0.00,0.00,61
2024-08-14,51,23.2,23.7,49718.18,44836.59,0.00,0.20,65
2024-08-15,1,24.4,25.5,49576.09,44702.45,0.00,0.00,63
2024-08-16,51,24.0,26.0,49433.38,44684.25,0.00,0.40,73
2024-08-17,53,23.4,25.1,49290.15,31132.58,0.00,1.00,85
2024-08-18,63,23.0,24.4,49146.51,14477.07,0.00,11.80,88
2024-08-19,65,22.9,25.7,49002.57,36012.63,0.00,24.70,87
2024-08-20,51,19.2,17.2,48858.10,39946.66,0.00,0.20,61
2024-08-21,1,18.0,15.9,48712.10,43998.41,0.00,0.00,59
2024-08-22,3,19.1,17.7,48564.60,40575.76,0.00,0.00,61
2024-08-23,2,20.7,20.6,48415.73,43802.24,0.00,0.00,66
2024-08-24,3,22.0,22.2,48265.62,43549.51,0.00,0.00,65
2024-08-25,51,22.9,23.2,48114.38,43200.00,0.00,0.10,66
2024-08-26,51,23.0,24.4,47962.11,43289.05,0.00,0.90,70
2024-08-27,51,22.8,24.7,47808.93,43291.77,0.00,0.10,78
2024-08-28,3,27.4,29.5,47654.97,43200.00,0.00,0.00,66
2024-08-29,61,23.3,23.8,47500.31,33079.84,0.00,4.10,73
2024-08-30,53,20.8,20.4,47345.08,38988.06,0.00,1.40,73
2024-08-31,51,22.0,23.3,47189.38,39128.50,0.00,0.10,80
2024-09-01,53,24.4,26.7,47033.29,26882.85,0.00,1.30,80
2024-09-02,3,22.2,20.7,46876.95,37759.39,0.00,0.00,56
2024-09-03,0,18.1,16.2,46720.42,43064.21,0.00,0.00,51
2024-09-04,0,18.6,17.6,46563.82,42928.11,0.00,0.00,61
2024-09-05,1,19.0,18.2,46407.25,42831.62,0.00,0.00,68
2024-09-06,51,20.2,20.8,46250.80,41186.33,0.00,0.30,78
2024-09-07,63,20.2,20.3,46094.56,31132.03,0.00,12.30,81
2024-09-08,0,16.7,14.0,45938.64,42542.40,0.00,0.00,58
2024-09-09,3,18.5,15.9,45782.77,42445.71,0.00,0.00,49
2024-09-10,0,20.2,18.8,45625.96,42347.93,0.00,0.00,53
2024-09-11,3,18.7,17.9,45468.23,42249.17,0.00,0.00,64
2024-09-12,3,19.5,20.3,45309.68,37011.57,0.00,0.00,79
2024-09-13,3,19.9,21.0,45150.41,40691.12,0.00,0.00,79
2024-09-14,51,21.5,23.1,44990.51,41802.45,0.00,0.20,78
2024-09-15,1,20.8,20.7,44830.10,41643.06,0.00,0.00,70
2024-09-16,3,18.9,18.9,44669.26,39899.43,0.00,0.00,76
2024-09-17,3,20.1,20.6,44508.10,41040.10,0.00,0.00,78
2024-09-18,3,21.0,20.8,44346.71,627.15,0.00,0.00,73
2024-09-19,3,23.4,22.6,44185.19,39490.93,0.00,0.00,57
2024-09-20,3,22.3,22.0,44023.63,40283.83,0.00,0.00,67
2024-09-21,3,20.2,18.8,43862.13,40676.69,0.00,0.00,64
2024-09-22,3,19.0,17.7,43700.79,40003.48,0.00,0.00,65
2024-09-23,51,17.6,16.0,43539.70,18037.56,0.00,0.20,63
2024-09-24,3,17.6,15.7,43378.94,22072.69,0.00,0.00,64
2024-09-25,51,18.4,16.6,43218.62,2904.97,0.00,0.70,69
2024-09-26,61,20.6,21.7,43058.85,0.00,0.00,5.20,89
2024-09-27,53,20.4,21.4,42899.71,0.00,0.00,0.80,81
2024-09-28,63,18.0,17.0,42741.29,0.00,0.00,11.50,84
2024-09-29,51,17.3,16.4,42583.33,0.00,0.00,0.30,81
2024-09-30,3,18.0,17.5,42424.78,26057.16,0.00,0.00,77
2024-10-01,3,17.5,16.3,42265.63,34584.44,0.00,0.00,74
2024-10-02,3,16.4,15.6,42106.02,30446.33,0.00,0.00,76
2024-10-03,3,17.8,17.7,41946.02,32400.00,0.00,0.00,76
2024-10-04,51,17.4,17.4,41785.77,35277.77,0.00,0.30,84
2024-10-05,51,18.9,17.9,41625.36,38185.58,0.00,0.30,67
2024-10-06,3,16.1,14.8,41464.89,38121.26,0.00,0.00,73
2024-10-07,63,19.1,17.2,41304.49,28800.00,0.00,5.30,64
2024-10-08,3,15.8,12.9,41144.25,36659.90,0.00,0.00,52
2024-10-09,51,15.2,12.3,40984.30,35828.76,0.00,0.10,53
2024-10-10,1,12.4,8.1,40824.73,37589.98,0.00,0.00,52
2024-10-11,0,13.7,10.2,40665.67,37425.64,0.00,0.00,55
2024-10-12,2,17.8,14.0,40507.23,37261.71,0.00,0.00,43
2024-10-13,3,17.1,15.0,40349.51,33652.48,0.00,0.00,59
2024-10-14,3,14.3,10.7,40192.65,34751.69,0.00,0.00,63
2024-10-15,3,9.9,5.7,40036.76,36741.52,0.00,0.00,55
2024-10-16,3,9.9,5.4,39881.96,36612.49,0.00,0.00,54
2024-10-17,3,9.5,5.4,39728.38,33797.56,0.00,0.00,55
2024-10-18,0,12.2,8.1,39576.14,36293.62,0.00,0.00,49
2024-10-19,0,12.8,10.5,39424.96,36043.19,0.00,0.00,60
2024-10-20,2,14.3,12.2,39273.66,35825.42,0.00,0.00,61
2024-10-21,0,17.4,15.1,39122.25,35612.93,0.00,0.00,51
2024-10-22,0,18.4,17.5,38970.88,35232.44,0.00,0.00,65
2024-10-23,2,17.2,16.0,38819.66,35123.40,0.00,0.00,75
2024-10-24,53,16.4,13.1,38668.74,34623.24,0.00,0.90,56
2024-10-25,3,11.8,8.4,38518.24,34753.44,0.00,0.00,57
2024-10-26,2,13.7,9.4,38368.30,34377.16,0.00,0.00,45
2024-10-27,3,10.1,6.1,38219.05,34479.38,0.00,0.00,48
2024-10-28,2,9.5,6.3,38070.65,34263.00,0.00,0.00,59
2024-10-29,51,13.5,11.3,37923.23,30740.82,0.00,0.80,78
2024-10-30,3,17.0,16.1,37776.94,32400.00,0.00,0.00,76
2024-10-31,3,19.5,18.3,37631.92,32400.00,0.00,0.00,69
2024-11-01,51,21.1,17.6,37488.34,21982.19,0.00,0.30,50
2024-11-02,2,12.3,8.3,37346.34,33621.05,0.00,0.00,49
2024-11-03,3,7.7,3.4,37206.09,33636.01,0.00,0.00,45
2024-11-04,3,9.8,6.4,37067.75,29398.40,0.00,0.00,62
2024-11-05,3,15.9,14.4,36931.48,33039.27,0.00,0.00,78
2024-11-06,3,20.9,19.2,36797.44,32682.34,0.00,0.00,66
2024-11-07,3,18.5,16.6,36665.82,30647.03,0.00,0.00,63
2024-11-08,3,13.7,9.6,36536.36,32671.10,0.00,0.00,52
2024-11-09,3,8.9,3.8,36407.82,32575.68,0.00,0.00,38
2024-11-10,53,9.5,5.8,36280.24,17722.22,0.00,0.80,58
2024-11-11,61,16.1,13.1,36153.77,29251.11,0.00,3.70,71
2024-11-12,2,9.8,4.7,36028.54,32095.79,0.00,0.00,49
2024-11-13,2,5.4,0.8,35904.72,32007.34,0.00,0.00,41
2024-11-14,3,5.2,1.5,35782.45,21976.37,0.00,0.00,50
2024-11-15,3,8.5,4.7,35661.89,29690.67,0.00,0.00,45
2024-11-16,0,10.8,6.1,35543.18,31650.75,0.00,0.00,37
2024-11-17,3,11.7,7.6,35426.50,31487.81,0.00,0.00,36
2024-11-18,3,12.7,9.2,35312.01,31451.62,0.00,0.00,49
2024-11-19,3,11.0,8.1,35199.87,28476.06,0.00,0.00,53
2024-11-20,3,11.9,9.6,35090.26,31261.93,0.00,0.00,62
2024-11-21,65,8.8,6.0,34983.33,0.00,0.00,48.70,90
2024-11-22,63,4.0,-0.5,34879.27,11029.95,0.00,11.30,85
2024-11-23,51,5.8,1.5,34778.25,31042.43,0.00,1.00,77
2024-11-24,3,8.4,4.0,34680.45,30171.61,0.00,0.00,61
2024-11-25,3,7.1,4.0,34586.05,30901.28,0.00,0.00,68
2024-11-26,61,11.4,9.2,34495.22,14453.14,0.00,3.30,76
2024-11-27,3,6.6,3.3,34408.16,30744.51,0.00,0.00,65
2024-11-28,63,7.5,4.3,34324.71,4146.42,0.00,17.20,83
2024-11-29,3,4.2,0.0,34243.93,19204.70,0.00,0.00,69
2024-11-30,2,0.5,-4.4,34165.82,30477.10,0.00,0.00,57
2024-12-01,3,-0.7,-5.7,34090.50,30393.85,0.00,0.00,53
2024-12-02,3,0.1,-4.2,34018.08,27841.64,0.00,0.00,57
2024-12-03,51,1.0,-3.2,33948.64,30236.82,0.00,0.10,64
2024-12-04,3,0.9,-3.5,33882.29,19066.46,0.00,0.00,58
2024-12-05,75,2.5,-3.0,33819.14,21459.89,1.75,2.70,66
2024-12-06,3,-0.9,-6.3,33759.30,20627.24,0.00,0.00,55
2024-12-07,3,0.9,-4.0,33702.86,29702.06,0.00,0.00,56
2024-12-08,3,6.3,1.6,33649.92,25917.86,0.00,0.00,51
2024-12-09,61,6.7,4.3,33600.59,7917.60,0.00,9.10,84
2024-12-10,61,8.5,6.6,33554.97,0.00,0.00,2.60,96
