,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,temperature_brooklyn,feels_like_brooklyn,snowfall_brooklyn,rain_brooklyn,humidity_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
1338,2019-03-14,55,86,5.5,0.4,9.2,0.0,1.9834722222222223,11.737444444444446,Thursday,Heavy Drizzle,3,6.5,2.4,0.0,0.0,73,10.73734722222222,11.864858333333332,2019-03,2019,3,spring,Thursday,Cloudy,False,False,False,0.16898671866864828,0.9049705374110146,False,True,True,False
1339,2019-03-15,53,78,7.4,1.9,4.4,0.0,4.043094444444444,11.806452777777778,Friday,Drizzle,63,14.3,11.5,0.0,12.7,84,8.998886111111112,11.910225,2019-03,2019,3,spring,Friday,Rain,False,False,False,0.3424478563158611,0.7555597069837985,False,False,True,True
1340,2019-03-16,55,72,6.8,1.5,4.8,0.0,0.8655166666666667,11.875280555555555,Saturday,Heavy Drizzle,3,7.5,1.5,0.0,0.0,48,10.248169444444445,11.955475,2019-03,2019,3,spring,Saturday,Cloudy,False,False,True,0.07288389209985917,0.8571946697596243,False,True,True,False
1341,2019-03-17,53,78,8.2,3.8,2.3,0.0,5.168033333333333,11.94388611111111,Sunday,Drizzle,3,2.2,-3.2,0.0,0.0,46,10.797919444444444,12.000575,2019-03,2019,3,spring,Sunday,Cloudy,False,False,True,0.43269278401153166,0.8997835057440535,False,True,True,False
1342,2019-03-18,55,76,5.0,-0.8,2.5,0.0,8.707030555555557,12.012225,Monday,Heavy Drizzle,3,1.6,-2.5,0.0,0.0,61,10.026466666666666,12.0455,2019-03,2019,3,spring,Monday,Cloudy,False,False,False,0.7248474412988065,0.8323827708826255,False,True,True,False
1343,2019-03-19,51,70,4.7,0.2,0.3,0.0,10.128366666666668,12.080255555555556,Tuesday,Light Drizzle,3,2.3,-1.6,0.0,0.0,66,11.21121388888889,12.090213888888888,2019-03,2019,3,spring,Tuesday,Cloudy,False,False,False,0.8384232121653056,0.9272965715844106,True,True,False,False
1344,2019-03-20,3,73,5.6,1.8,0.0,0.0,8.116194444444444,12.147991666666666,Wednesday,Cloudy,3,3.8,-0.2,0.0,0.0,68,11.256016666666667,12.134791666666668,2019-03,2019,3,spring,Wednesday,Cloudy,False,False,False,0.6681099779410268,0.9275821930743213,False,True,False,False
1345,2019-03-21,3,78,10.3,7.7,0.0,0.0,2.9298777777777776,12.215927777777775,Thursday,Cloudy,63,6.4,2.5,0.0,15.2,89,0.0,12.179541666666664,2019-03,2019,3,spring,Thursday,Rain,False,False,False,0.23984079073450104,0.0,False,False,False,True
1346,2019-03-22,3,88,8.8,6.9,0.0,0.0,7.249391666666667,12.28413888888889,Friday,Cloudy,63,6.4,0.1,0.0,15.2,76,4.3541,12.22446388888889,2019-03,2019,3,spring,Friday,Rain,False,False,False,0.5901424375154048,0.35617921894779747,False,False,False,True
1347,2019-03-23,3,81,10.2,7.8,0.0,0.0,11.103494444444443,12.352588888888889,Saturday,Cloudy,71,4.0,-3.3,0.21,0.0,47,9.910016666666666,12.269527777777778,2019-03,2019,3,spring,Saturday,Light Snow,False,False,True,0.8988799468937235,0.8076934048444315,True,True,False,False
1348,2019-03-24,3,74,6.9,4.2,0.0,0.0,8.324225,12.421238888888888,Sunday,Cloudy,3,6.6,1.7,0.0,0.0,46,8.049605555555557,12.314708333333332,2019-03,2019,3,spring,Sunday,Cloudy,False,False,True,0.6701606075257299,0.6536578323797538,False,False,False,False
1349,2019-03-25,73,78,4.6,0.3,2.5,0.49,6.987136111111111,12.490047222222222,Monday,Snow,51,8.1,4.2,0.0,1.2,55,2.44125,12.359977777777775,2019-03,2019,3,spring,Monday,Light Drizzle,False,False,False,0.559416308585258,0.19751249103288576,False,False,True,True
1350,2019-03-26,51,75,4.9,0.1,0.1,0.0,2.827011111111111,12.558977777777775,Tuesday,Light Drizzle,3,3.1,-2.6,0.0,0.0,40,11.526319444444445,12.405305555555556,2019-03,2019,3,spring,Tuesday,Cloudy,False,False,False,0.2250988226217987,0.9291443401232896,False,True,False,False
1351,2019-03-27,51,82,6.4,2.8,0.1,0.0,1.0,12.62798888888889,Wednesday,Light Drizzle,3,1.8,-2.9,0.0,0.0,53,11.571408333333332,12.450663888888888,2019-03,2019,3,spring,Wednesday,Cloudy,False,False,False,0.0791891732562324,0.9293808295363098,False,True,False,False
1352,2019-03-28,51,89,8.9,6.3,3.5,0.0,0.0,12.697047222222222,Thursday,Light Drizzle,3,4.0,-0.5,0.0,0.0,72,11.616438888888888,12.496030555555556,2019-03,2019,3,spring,Thursday,Cloudy,False,False,False,0.0,0.9296103140308333,False,True,True,False
1353,2019-03-29,3,84,9.7,7.7,0.0,0.0,3.9735666666666662,12.766105555555557,Friday,Cloudy,51,9.2,6.7,0.0,0.5,78,1.7840694444444445,12.541372222222224,2019-03,2019,3,spring,Friday,Light Drizzle,False,False,False,0.3112591110401283,0.14225472403117326,False,False,False,False
1354,2019-03-30,3,77,9.6,7.1,0.0,0.0,11.678561111111112,12.835127777777778,Saturday,Cloudy,3,10.3,6.4,0.0,0.0,78,10.244580555555554,12.586661111111113,2019-03,2019,3,spring,Saturday,Cloudy,False,False,True,0.909890521801497,0.8139236025439628,True,True,False,False
1355,2019-03-31,3,69,8.0,4.5,0.0,0.0,11.717755555555556,12.904075,Sunday,Cloudy,61,10.5,6.1,0.0,5.0,69,5.969047222222222,12.631869444444446,2019-03,2019,3,spring,Sunday,Light Rain,False,False,True,0.9080662934426184,0.47253870446289614,True,False,False,True
1356,2019-04-01,0,64,4.4,0.2,0.0,0.0,11.757755555555557,12.972902777777778,Monday,Sunny,2,3.2,-3.1,0.0,0.0,46,11.795369444444445,12.676969444444444,2019-04,2019,4,spring,Monday,Partly Cloudy,False,True,False,0.906331894793528,0.930456565043915,True,True,False,False
1357,2019-04-02,3,56,7.6,2.9,0.0,0.0,11.795636111111111,13.041575,Tuesday,Cloudy,51,4.3,-0.1,0.0,1.4,66,7.925991666666667,12.72192777777778,2019-04,2019,4,spring,Tuesday,Light Drizzle,False,False,False,0.9044640782352678,0.623018130987311,True,False,False,True
1358,2019-04-03,51,69,11.8,9.2,0.2,0.0,9.971497222222222,13.110044444444446,Wednesday,Light Drizzle,51,9.5,4.1,0.0,1.2,59,11.88373611111111,12.766719444444446,2019-04,2019,4,spring,Wednesday,Light Drizzle,False,False,False,0.7605998030348231,0.9308371005428827,False,True,False,True
1359,2019-04-04,3,62,13.4,10.4,0.0,0.0,11.872605555555555,13.178275,Thursday,Cloudy,3,8.0,3.4,0.0,0.0,43,11.927547222222222,12.81131388888889,2019-04,2019,4,spring,Thursday,Cloudy,False,False,False,0.9009225832330526,0.931016703334921,True,True,False,False
1360,2019-04-05,3,69,12.5,10.0,0.0,0.0,11.207761111111113,13.246213888888889,Friday,Cloudy,61,3.9,-0.6,0.0,7.1,61,0.2688,12.855680555555557,2019-04,2019,4,spring,Friday,Light Rain,False,False,False,0.8461105343099088,0.020909044747836288,True,False,False,True
1361,2019-04-06,3,65,13.6,11.0,0.0,0.0,12.027530555555556,13.313822222222225,Saturday,Cloudy,51,9.6,7.3,0.0,0.6,80,11.459925,12.899786111111112,2019-04,2019,4,spring,Saturday,Light Drizzle,False,False,True,0.903386747607332,0.8883810089013103,True,True,False,False
1362,2019-04-07,1,61,12.4,9.7,0.0,0.0,12.118366666666669,13.38105277777778,Sunday,Mainly Sunny,3,9.7,7.0,0.0,0.0,77,10.055516666666668,12.9436,2019-04,2019,4,spring,Sunday,Cloudy,False,False,True,0.905636265540475,0.7768717100858082,True,False,False,False
1363,2019-04-08,51,62,10.9,7.7,0.2,0.0,12.057847222222222,13.447861111111113,Monday,Light Drizzle,63,15.9,14.4,0.0,11.7,81,9.066238888888888,12.987094444444445,2019-04,2019,4,spring,Monday,Rain,False,False,False,0.8966368051094452,0.6980960158311006,True,False,False,True
1364,2019-04-09,3,64,6.8,2.4,0.0,0.0,11.0,13.51426111111111,Tuesday,Cloudy,61,8.6,5.8,0.0,1.9,87,9.211097222222222,13.030330555555556,2019-04,2019,4,spring,Tuesday,Light Rain,False,False,False,0.8139549702022596,0.7068966656640201,True,False,False,True
1365,2019-04-10,3,61,5.4,1.1,0.0,0.0,7.019613888888889,13.58071111111111,Wednesday,Cloudy,3,9.2,4.7,0.0,0.0,60,12.0,13.073605555555556,2019-04,2019,4,spring,Wednesday,Cloudy,False,False,False,0.5168811729708148,0.9178799183596805,False,True,False,False
1366,2019-04-11,3,64,3.6,-1.0,0.0,0.0,7.043038888888889,13.64729722222222,Thursday,Cloudy,3,6.0,2.2,0.0,0.0,56,10.6439,13.116916666666668,2019-04,2019,4,spring,Thursday,Cloudy,False,False,False,0.5160757309088675,0.8114635680387285,False,True,False,False
1367,2019-04-12,3,65,3.2,-1.3,0.0,0.0,2.1977361111111113,13.713972222222225,Friday,Cloudy,63,11.6,8.5,0.0,8.9,78,6.506169444444444,13.160233333333332,2019-04,2019,4,spring,Friday,Rain,False,False,False,0.16025525467740726,0.49438100979297056,False,False,False,True
1368,2019-04-13,71,65,4.1,-0.3,0.4,0.07,1.1736777777777778,13.780702777777778,Saturday,Light Snow,61,16.6,15.7,0.0,10.6,87,6.053891666666666,13.203530555555556,2019-04,2019,4,spring,Saturday,Light Rain,False,False,True,0.08516820924912513,0.45850552177647763,False,False,False,True
1369,2019-04-14,73,76,5.1,0.7,2.3,0.35,2.7970499999999996,13.847441666666668,Sunday,Snow,55,14.6,13.6,0.0,1.5,96,3.9000083333333335,13.246777777777778,2019-04,2019,4,spring,Sunday,Heavy Drizzle,False,False,True,0.20199037969107406,0.29441184858372266,False,False,True,True
1370,2019-04-15,0,57,7.1,2.9,0.0,0.0,12.581925,13.914152777777778,Monday,Sunny,65,13.5,8.9,0.0,18.8,73,8.58095,13.28994722222222,2019-04,2019,4,spring,Monday,Heavy Rain,False,True,False,0.9042537624061832,0.6456722405677976,True,False,False,True
1371,2019-04-16,0,54,8.1,3.7,0.0,0.0,12.676852777777777,13.980788888888888,Tuesday,Sunny,3,11.0,5.3,0.0,0.0,40,12.141033333333334,13.333005555555555,2019-04,2019,4,spring,Tuesday,Cloudy,False,True,False,0.9067337242930974,0.9105998855805206,True,True,False,False
1372,2019-04-17,0,55,10.4,6.7,0.0,0.0,12.768438888888888,14.047308333333334,Wednesday,Sunny,51,10.1,6.8,0.0,0.6,60,9.371691666666663,13.375925,2019-04,2019,4,spring,Wednesday,Light Drizzle,False,True,False,0.9089598224729094,0.7006387720226199,True,False,False,False
1373,2019-04-18,3,54,13.0,9.8,0.0,0.0,12.837938888888887,14.113666666666663,Thursday,Cloudy,53,11.9,8.0,0.0,1.2,78,5.081902777777778,13.418675,2019-04,2019,4,spring,Thursday,Drizzle,False,False,False,0.9096104642466326,0.37871867213251514,True,False,False,True
1374,2019-04-19,0,46,14.2,10.8,0.0,0.0,12.908958333333333,14.179816666666666,Friday,Sunny,63,17.1,14.4,0.0,5.1,85,9.16638611111111,13.461222222222222,2019-04,2019,4,spring,Friday,Rain,False,True,False,0.910375545523038,0.6809475365453029,True,False,False,True
1375,2019-04-20,3,53,12.1,9.1,0.0,0.0,13.017272222222225,14.245713888888888,Saturday,Cloudy,61,14.5,11.0,0.0,15.1,92,0.2005138888888889,13.503538888888889,2019-04,2019,4,spring,Saturday,Light Rain,False,False,True,0.9137676303028379,0.014848988145905786,True,False,False,True
1376,2019-04-21,3,49,13.6,10.8,0.0,0.0,13.131244444444444,14.311305555555554,Sunday,Cloudy,3,12.3,10.1,0.0,0.0,83,10.222280555555557,13.545586111111112,2019-04,2019,4,spring,Sunday,Cloudy,False,False,True,0.9175434339983736,0.7546576775419463,True,False,False,False
1377,2019-04-22,3,43,13.3,8.6,0.0,0.0,13.224877777777778,14.376544444444445,Monday,Cloudy,53,13.2,11.4,0.0,6.0,87,2.6371944444444444,13.587336111111112,2019-04,2019,4,spring,Monday,Drizzle,False,False,False,0.9198926646721627,0.1940920886094711,True,False,False,True
1378,2019-04-23,51,49,14.5,9.0,0.4,0.0,9.577583333333337,14.441377777777776,Tuesday,Light Drizzle,51,15.0,13.7,0.0,0.2,79,12.147497222222222,13.62875,2019-04,2019,4,spring,Tuesday,Light Drizzle,False,False,False,0.6632042649054726,0.8913141133429128,False,True,False,False
1379,2019-04-24,3,59,16.5,13.3,0.0,0.0,13.169994444444445,14.505752777777776,Wednesday,Cloudy,3,16.6,13.8,0.0,0.0,59,12.481513888888887,13.669797222222222,2019-04,2019,4,spring,Wednesday,Cloudy,False,False,False,0.9079152696315314,0.9130723511098169,True,True,False,False
1380,2019-04-25,51,53,18.4,16.4,0.2,0.0,12.946611111111112,14.569613888888888,Thursday,Light Drizzle,53,10.9,8.7,0.0,2.5,75,9.101436111111113,13.710441666666666,2019-04,2019,4,spring,Thursday,Drizzle,False,False,False,0.8886035834473613,0.6638324521112154,True,False,False,True
1381,2019-04-26,53,55,19.4,17.2,1.7,0.0,12.496625,14.632905555555554,Friday,Drizzle,63,13.0,10.6,0.0,17.4,92,1.0411444444444444,13.750641666666668,2019-04,2019,4,spring,Friday,Rain,False,False,False,0.8540084505127903,0.07571606254334393,True,False,True,True
1382,2019-04-27,61,73,13.0,10.4,5.0,0.0,6.717608333333333,14.695569444444445,Saturday,Light Rain,61,10.7,4.9,0.0,2.6,59,10.326555555555554,13.790366666666667,2019-04,2019,4,spring,Saturday,Light Rain,False,False,True,0.45711793331512424,0.7488238569113865,False,False,True,True
1383,2019-04-28,53,75,10.6,7.6,0.9,0.0,0.5672388888888888,14.75755,Sunday,Drizzle,53,8.9,5.7,0.0,1.8,73,3.2926277777777777,13.829575,2019-04,2019,4,spring,Sunday,Drizzle,False,False,True,0.03843719918881446,0.23808596994323958,False,False,False,True
1384,2019-04-29,53,75,11.0,7.4,3.3,0.0,4.960961111111111,14.81883888888889,Monday,Drizzle,51,8.3,4.9,0.0,0.2,65,10.985419444444444,13.86832777777778,2019-04,2019,4,spring,Monday,Light Drizzle,False,False,False,0.3347739420279966,0.7921228586799897,False,False,True,False
1385,2019-04-30,3,53,10.5,6.6,0.0,0.0,13.551825,14.879894444444446,Tuesday,Cloudy,61,11.8,10.7,0.0,5.4,88,3.184886111111111,13.906905555555555,2019-04,2019,4,spring,Tuesday,Light Rain,False,False,False,0.9107473880676422,0.22901472210248866,True,False,False,True
1386,2019-05-01,61,72,12.1,9.1,4.8,0.0,11.291380555555556,14.940788888888887,Wednesday,Light Rain,51,10.4,7.8,0.0,1.0,83,0.7496805555555556,13.9453,2019-05,2019,5,spring,Wednesday,Light Drizzle,False,False,False,0.7557419249764441,0.05375865385151668,False,False,True,True
1387,2019-05-02,51,70,10.6,6.2,0.1,0.0,1.1415055555555556,15.001475,Thursday,Light Drizzle,55,13.9,13.2,0.0,3.5,88,11.188452777777778,13.983483333333334,2019-05,2019,5,spring,Thursday,Heavy Drizzle,False,False,False,0.0760928879030599,0.8001191485033732,False,True,False,True
1388,2019-05-03,51,61,8.6,3.8,0.4,0.0,6.954919444444444,15.061902777777778,Friday,Light Drizzle,51,11.1,9.6,0.0,0.4,90,0.1827722222222222,14.021419444444444,2019-05,2019,5,spring,Friday,Light Drizzle,False,False,False,0.46175569893504304,0.013035215367916268,False,False,False,False
1389,2019-05-04,53,67,6.4,2.7,2.4,0.0,5.6717055555555556,15.122019444444444,Saturday,Drizzle,63,13.7,13.7,0.0,11.1,93,5.5366333333333335,14.059077777777778,2019-05,2019,5,spring,Saturday,Rain,False,False,True,0.37506270749038334,0.39381198545502827,False,False,True,True
1390,2019-05-05,3,61,6.8,3.1,0.0,0.0,8.683208333333333,15.181775,Sunday,Cloudy,63,12.2,10.2,0.0,36.0,96,0.0,14.096427777777778,2019-05,2019,5,spring,Sunday,Rain,False,False,True,0.5719494810938335,0.0,False,False,False,True
1391,2019-05-06,51,65,7.5,3.3,0.2,0.0,6.3476083333333335,15.241116666666668,Monday,Light Drizzle,53,13.3,11.3,0.0,1.0,80,11.947002777777778,14.133430555555556,2019-05,2019,5,spring,Monday,Drizzle,False,False,False,0.4164792168552829,0.8453009855474657,False,True,False,True
1392,2019-05-07,51,59,8.4,4.7,0.7,0.0,11.499736111111112,15.299988888888889,Tuesday,Light Drizzle,53,13.4,12.1,0.0,1.8,85,12.545808333333332,14.170052777777778,2019-05,2019,5,spring,Tuesday,Drizzle,False,False,False,0.7516172851251164,0.8853748486391192,False,True,False,True
1393,2019-05-08,3,54,11.0,7.0,0.0,0.0,9.0,15.358330555555556,Wednesday,Cloudy,55,13.8,12.3,0.0,3.2,82,13.169627777777778,14.206261111111113,2019-05,2019,5,spring,Wednesday,Heavy Drizzle,False,False,False,0.5860011911740263,0.9270298268330043,False,True,False,True
1394,2019-05-09,53,76,13.1,11.1,2.9,0.0,7.753877777777777,15.416088888888888,Thursday,Drizzle,3,11.5,8.1,0.0,0.0,75,6.751944444444445,14.242016666666668,2019-05,2019,5,spring,Thursday,Cloudy,False,False,False,0.5029730843966765,0.47408626197210674,False,False,True,False
1395,2019-05-10,61,77,12.3,10.1,5.7,0.0,14.0,15.473197222222224,Friday,Light Rain,53,16.7,15.3,0.0,0.9,87,6.43245,14.277283333333331,2019-05,2019,5,spring,Friday,Drizzle,False,False,False,0.9047903803548465,0.45053739215093447,True,False,True,False
1396,2019-05-11,51,76,10.6,8.3,2.6,0.0,4.968994444444445,15.529597222222224,Saturday,Light Drizzle,63,16.1,14.6,0.0,6.0,69,10.997727777777778,14.312025,2019-05,2019,5,spring,Saturday,Rain,False,False,True,0.3199693059221147,0.7684256964180665,False,False,True,True
1397,2019-05-12,51,56,11.0,7.0,0.3,0.0,12.32118611111111,15.585222222222225,Sunday,Light Drizzle,63,9.2,5.5,0.0,25.4,92,0.0,14.346202777777778,2019-05,2019,5,spring,Sunday,Rain,False,False,True,0.7905685228884911,0.0,False,False,False,True
1398,2019-05-13,51,53,9.8,5.7,0.1,0.0,14.01318611111111,15.640008333333332,Monday,Light Drizzle,63,8.5,5.1,0.0,18.0,86,1.1014722222222222,14.379775,2019-05,2019,5,spring,Monday,Rain,False,False,False,0.8959832892956331,0.07659871049597244,True,False,False,True
1399,2019-05-14,51,58,8.8,4.1,0.2,0.0,13.064525,15.693888888888887,Tuesday,Light Drizzle,61,9.0,6.8,0.0,6.0,86,1.056675,14.41270277777778,2019-05,2019,5,spring,Tuesday,Light Rain,False,False,False,0.8324593790930653,0.07331553396280634,True,False,False,True
1400,2019-05-15,51,55,8.6,3.9,0.1,0.0,9.471086111111113,15.74678888888889,Wednesday,Light Drizzle,51,12.7,9.7,0.0,0.6,70,13.007505555555555,14.44495,2019-05,2019,5,spring,Wednesday,Light Drizzle,False,False,False,0.6014614267035749,0.9004880983011748,False,True,False,False
1401,2019-05-16,63,85,10.0,7.4,12.7,0.0,0.0217611111111111,15.79863611111111,Thursday,Rain,51,15.0,14.1,0.0,2.0,73,13.411091666666668,14.476469444444446,2019-05,2019,5,spring,Thursday,Light Drizzle,False,False,False,0.0013774044137776303,0.9264062427744334,False,True,True,True
1402,2019-05-17,3,77,12.8,11.4,0.0,0.0,7.708086111111111,15.849366666666668,Friday,Cloudy,51,17.8,17.5,0.0,0.6,78,11.429111111111112,14.507222222222222,2019-05,2019,5,spring,Friday,Light Drizzle,False,False,False,0.48633401404752935,0.78782215754605,False,False,False,False
1403,2019-05-18,51,68,16.9,15.4,0.1,0.0,14.033227777777778,15.898894444444444,Saturday,Light Drizzle,3,16.2,14.7,0.0,0.0,64,13.571563888888887,14.53716388888889,2019-05,2019,5,spring,Saturday,Cloudy,False,False,True,0.8826543145382926,0.9335771401230446,True,True,False,False
1404,2019-05-19,3,71,17.7,16.6,0.0,0.0,14.107544444444445,15.9472,Sunday,Cloudy,51,16.9,15.9,0.0,0.2,83,13.292991666666666,14.56633888888889,2019-05,2019,5,spring,Sunday,Light Drizzle,False,False,True,0.8846408425582198,0.9125828918347132,True,True,False,False
1405,2019-05-20,61,79,18.5,18.1,4.6,0.0,9.439658333333332,15.994672222222222,Monday,Light Rain,53,23.2,23.5,0.0,0.9,75,12.983025,14.594975000000002,2019-05,2019,5,spring,Monday,Drizzle,False,False,False,0.5901751659667228,0.8895544528168084,False,True,True,False
1406,2019-05-21,51,74,17.8,17.6,0.4,0.0,13.941727777777778,16.04136111111111,Tuesday,Light Drizzle,3,16.5,12.3,0.0,0.0,50,13.650930555555556,14.623066666666666,2019-05,2019,5,spring,Tuesday,Cloudy,False,False,False,0.8691112731151589,0.9335203666049682,True,True,False,False
1407,2019-05-22,51,85,13.7,11.0,1.4,0.0,0.0,16.087222222222223,Wednesday,Light Drizzle,3,16.6,14.2,0.0,0.0,49,13.077419444444445,14.65058888888889,2019-05,2019,5,spring,Wednesday,Cloudy,False,False,False,0.0,0.8926207365195027,False,True,True,False
1408,2019-05-23,3,62,14.1,11.5,0.0,0.0,14.34256388888889,16.132191666666667,Thursday,Cloudy,53,17.9,16.9,0.0,2.0,74,9.493283333333332,14.677508333333334,2019-05,2019,5,spring,Thursday,Drizzle,False,False,False,0.8890648081329446,0.6467912071815095,True,False,False,True
1409,2019-05-24,3,57,16.5,14.3,0.0,0.0,13.825436111111111,16.17622777777778,Friday,Cloudy,3,20.2,17.5,0.0,0.0,63,13.579636111111112,14.7038,2019-05,2019,5,spring,Friday,Cloudy,False,False,False,0.8546761520076958,0.9235460296733574,True,True,False,False
1410,2019-05-25,3,62,14.6,11.8,0.0,0.0,9.934652777777778,16.219275,Saturday,Cloudy,63,15.4,13.2,0.0,4.3,73,13.748780555555555,14.729433333333333,2019-05,2019,5,spring,Saturday,Rain,False,False,True,0.6125213844501544,0.9334222331854058,False,True,False,True
1411,2019-05-26,3,60,15.9,12.8,0.0,0.0,8.00858611111111,16.261274999999998,Sunday,Cloudy,53,21.5,22.2,0.0,2.9,78,12.0,14.754375,2019-05,2019,5,spring,Sunday,Drizzle,False,False,True,0.49249435306340444,0.8133180836192655,False,True,False,True
1412,2019-05-27,3,67,17.2,15.5,0.0,0.0,4.164541666666667,16.30217222222222,Monday,Cloudy,3,21.2,20.7,0.0,0.0,63,13.54131388888889,14.77859722222222,2019-05,2019,5,spring,Monday,Cloudy,False,False,False,0.2554593099556262,0.91627870259074,False,True,False,False
1413,2019-05-28,51,62,15.6,13.4,0.2,0.0,5.967080555555556,16.34191388888889,Tuesday,Light Drizzle,61,18.2,17.3,0.0,4.6,83,6.530405555555555,14.802072222222222,2019-05,2019,5,spring,Tuesday,Light Rain,False,False,False,0.36513964007683725,0.44118184653575154,False,False,False,True
1414,2019-05-29,3,52,12.7,9.3,0.0,0.0,13.29053611111111,16.38043888888889,Wednesday,Cloudy,55,17.9,18.0,0.0,2.9,91,6.863380555555555,14.824766666666669,2019-05,2019,5,spring,Wednesday,Heavy Drizzle,False,False,False,0.8113663010657359,0.46296718929059394,True,False,False,True
1415,2019-05-30,3,51,15.5,12.4,0.0,0.0,10.755908333333332,16.417691666666666,Thursday,Cloudy,63,16.2,16.4,0.0,13.9,92,5.971461111111111,14.846655555555555,2019-05,2019,5,spring,Thursday,Rain,False,False,False,0.655141328739373,0.4022091769264907,False,False,False,True
1416,2019-05-31,51,69,18.9,18.2,1.4,0.0,11.101433333333334,16.453611111111112,Friday,Light Drizzle,51,20.9,21.7,0.0,1.4,78,13.831958333333334,14.8677,2019-05,2019,5,spring,Friday,Light Drizzle,False,False,False,0.6747110563368393,0.9303361201351477,False,True,True,True
1417,2019-06-01,3,61,21.5,20.7,0.0,0.0,14.595422222222222,16.48813888888889,Saturday,Cloudy,3,19.3,19.7,0.0,0.0,79,13.663597222222222,14.88787222222222,2019-06,2019,6,summer,Saturday,Cloudy,False,False,True,0.8852073797157215,0.9177669594602916,True,True,False,False
1418,2019-06-02,3,54,23.6,23.2,0.0,0.0,14.289416666666668,16.52121388888889,Sunday,Cloudy,55,20.7,21.7,0.0,4.6,80,11.21577777777778,14.907144444444445,2019-06,2019,6,summer,Sunday,Heavy Drizzle,False,False,True,0.8649132420152743,0.7523760046450509,True,False,False,True
1419,2019-06-03,3,40,27.1,25.3,0.0,0.0,14.6092,16.552777777777777,Monday,Cloudy,51,17.4,14.7,0.0,0.2,55,13.8657,14.925480555555556,2019-06,2019,6,summer,Monday,Light Drizzle,False,False,False,0.882582983722101,0.9289952138150028,True,True,False,False
1420,2019-06-04,3,53,24.8,25.0,0.0,0.0,14.876658333333332,16.582763888888888,Tuesday,Cloudy,3,16.0,13.9,0.0,0.0,58,13.876166666666666,14.942852777777777,2019-06,2019,6,summer,Tuesday,Cloudy,False,False,False,0.8971157301046351,0.9286156313674301,True,True,False,False
1421,2019-06-05,1,47,27.2,26.4,0.0,0.0,14.950769444444443,16.611119444444444,Wednesday,Mainly Sunny,63,20.6,20.2,0.0,6.7,71,9.977080555555554,14.959230555555555,2019-06,2019,6,summer,Wednesday,Rain,False,False,False,0.9000458695422059,0.6669514530511911,True,False,False,True
1422,2019-06-06,63,62,23.5,22.8,10.6,0.0,10.235525,16.637780555555555,Thursday,Rain,63,23.4,25.0,0.0,12.5,78,13.339152777777777,14.974577777777778,2019-06,2019,6,summer,Thursday,Rain,False,False,False,0.6151977402167524,0.8907865701277423,False,True,True,True
1423,2019-06-07,63,60,19.5,18.6,6.0,0.0,12.871147222222222,16.66268888888889,Friday,Rain,3,20.2,21.1,0.0,0.0,80,13.241358333333332,14.988872222222223,2019-06,2019,6,summer,Friday,Cloudy,False,False,False,0.7724531921618625,0.8834125834832284,False,True,True,False
1424,2019-06-08,53,52,19.2,15.9,0.5,0.0,12.318752777777778,16.685802777777777,Saturday,Drizzle,3,19.9,19.5,0.0,0.0,70,13.913619444444445,15.002116666666668,2019-06,2019,6,summer,Saturday,Cloudy,False,False,True,0.7382775010492121,0.9274437570105848,False,True,False,False
1425,2019-06-09,3,43,19.7,17.7,0.0,0.0,13.077883333333332,16.707316666666667,Sunday,Cloudy,3,17.8,15.8,0.0,0.0,62,13.9221,15.014425,2019-06,2019,6,summer,Sunday,Cloudy,False,False,True,0.782763838996687,0.9272482962218002,False,True,False,False
1426,2019-06-10,61,57,22.4,22.0,3.8,0.0,11.274061111111113,16.727252777777778,Monday,Light Rain,61,17.6,17.1,0.0,13.0,91,0.0,15.025797222222224,2019-06,2019,6,summer,Monday,Light Rain,False,False,False,0.6739935876433187,0.0,False,False,True,True
1427,2019-06-11,53,74,23.0,24.4,2.9,0.0,11.007727777777776,16.74558888888889,Tuesday,Drizzle,61,20.5,19.4,0.0,9.7,73,9.938222222222224,15.036222222222223,2019-06,2019,6,summer,Tuesday,Light Rain,False,False,False,0.657350891080437,0.6609520712945037,False,False,True,True
1428,2019-06-12,63,71,24.0,25.1,7.9,0.0,11.22658888888889,16.76231111111111,Wednesday,Rain,3,17.7,16.2,0.0,0.0,65,13.945822222222224,15.045699999999998,2019-06,2019,6,summer,Wednesday,Cloudy,False,False,False,0.66975185071271,0.9268975336622574,False,True,True,False
1429,2019-06-13,51,66,20.1,20.0,0.6,0.0,12.469261111111113,16.7774,Thursday,Light Drizzle,63,16.9,15.7,0.0,28.7,82,7.056236111111112,15.054216666666669,2019-06,2019,6,summer,Thursday,Rain,False,False,False,0.7432177280812946,0.4687215726564613,False,False,False,True
