,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,humidity_brooklyn,temperature_brooklyn,feels_like_brooklyn,rain_brooklyn,snowfall_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
772,2017-08-25,51,77,18.3,18.1,0.4,0.0,10.926869444444446,14.082255555555555,Friday,Light Drizzle,51,62,8.8,6.6,1.3,0.0,12.0,13.377194444444443,2017-08,2017,8,summer,Friday,Light Drizzle,False,False,False,0.775931767559332,0.8970490822897179,False,True,False,True
773,2017-08-26,55,77,18.2,18.3,1.8,0.0,7.095572222222223,14.01667222222222,Saturday,Heavy Drizzle,51,61,8.5,6.2,0.8,0.0,12.045377777777778,13.334819444444443,2017-08,2017,8,summer,Saturday,Light Drizzle,False,False,True,0.5062237391106861,0.9033026527251651,False,True,True,False
774,2017-08-27,53,76,18.7,18.0,2.0,0.0,12.392161111111111,13.950869444444445,Sunday,Drizzle,0,53,9.0,6.5,0.0,0.0,12.022191666666666,13.292255555555556,2017-08,2017,8,summer,Sunday,Sunny,True,False,True,0.8882715991615815,0.9044508372878777,True,True,True,False
775,2017-08-28,51,74,17.3,17.1,0.1,0.0,12.306755555555556,13.884894444444445,Monday,Light Drizzle,3,55,10.0,7.7,0.0,0.0,11.5307,13.249533333333334,2017-08,2017,8,summer,Monday,Cloudy,False,False,False,0.8863413117612625,0.8702721605289242,True,True,False,False
776,2017-08-29,1,70,19.1,18.6,0.0,0.0,12.40003611111111,13.81878611111111,Tuesday,Mainly Sunny,51,64,9.4,7.3,0.3,0.0,12.0,13.206680555555556,2017-08,2017,8,summer,Tuesday,Light Drizzle,False,False,False,0.897331792489411,0.9086310484697875,True,True,False,False
777,2017-08-30,3,63,22.1,21.6,0.0,0.0,12.032258333333331,13.752588888888887,Wednesday,Cloudy,1,60,10.8,8.8,0.0,0.0,12.0,13.163727777777778,2017-08,2017,8,summer,Wednesday,Mainly Sunny,False,False,False,0.8749086030670589,0.911595879417811,True,True,False,False
778,2017-08-31,51,71,21.7,21.5,1.3,0.0,7.52855,13.686344444444444,Thursday,Light Drizzle,51,62,11.1,9.2,0.1,0.0,12.0,13.1207,2017-08,2017,8,summer,Thursday,Light Drizzle,False,False,False,0.55007749005294,0.9145853498670041,False,True,True,False
779,2017-09-01,51,77,15.4,14.6,0.1,0.0,3.586438888888889,13.620094444444444,Friday,Light Drizzle,61,67,9.4,7.5,3.7,0.0,12.0,13.077630555555556,2017-09,2017,9,autumn,Friday,Light Rain,False,False,False,0.26331967840001114,0.9175974156038714,False,True,False,True
780,2017-09-02,51,78,14.8,13.7,0.5,0.0,11.754002777777778,13.553872222222225,Saturday,Light Drizzle,51,60,9.9,7.7,0.6,0.0,12.0,13.034544444444444,2017-09,2017,9,autumn,Saturday,Light Drizzle,False,False,True,0.8672062555309121,0.9206305637413063,True,True,False,False
781,2017-09-03,51,77,14.2,12.8,0.2,0.0,11.920494444444444,13.487722222222224,Sunday,Light Drizzle,53,63,9.4,7.0,1.6,0.0,11.987777777777778,12.991466666666666,2017-09,2017,9,autumn,Sunday,Drizzle,False,False,True,0.8838033767335723,0.9227424497447898,True,True,False,True
782,2017-09-04,3,70,14.6,12.5,0.0,0.0,12.01154722222222,13.421680555555556,Monday,Cloudy,55,72,9.0,7.1,1.8,0.0,11.972088888888887,12.948425,2017-09,2017,9,autumn,Monday,Heavy Drizzle,False,False,False,0.8949361573987359,0.9245980796034179,True,True,False,True
783,2017-09-05,3,69,15.8,14.3,0.0,0.0,12.0,13.355786111111112,Tuesday,Cloudy,61,62,8.5,6.0,2.7,0.0,11.5074,12.905447222222222,2017-09,2017,9,autumn,Tuesday,Light Rain,False,False,False,0.8984869853536221,0.8916699903421489,True,True,False,True
784,2017-09-06,61,82,16.2,15.3,7.4,0.0,2.449477777777778,13.29001388888889,Wednesday,Light Rain,1,45,10.8,8.0,0.0,0.0,11.940675,12.862466666666666,2017-09,2017,9,autumn,Wednesday,Mainly Sunny,False,False,False,0.18430964769913918,0.9283347673074631,False,True,True,False
785,2017-09-07,51,74,14.8,11.7,0.3,0.0,10.532566666666666,13.223927777777778,Thursday,Light Drizzle,55,60,8.3,5.6,3.3,0.0,11.924925000000002,12.819197222222222,2017-09,2017,9,autumn,Thursday,Heavy Drizzle,False,False,False,0.7964779333086026,0.9302396080877834,False,True,False,True
786,2017-09-08,51,78,14.6,12.4,3.3,0.0,0.195711111111111,13.15745,Friday,Light Drizzle,3,50,9.6,7.0,0.0,0.0,11.88885,12.775655555555556,2017-09,2017,9,autumn,Friday,Cloudy,False,False,False,0.014874547204139936,0.9305862973763468,False,True,True,False
787,2017-09-09,61,72,16.3,14.1,3.7,0.0,3.249236111111111,13.090633333333331,Saturday,Light Rain,51,61,9.3,7.0,1.0,0.0,11.658819444444443,12.73186111111111,2017-09,2017,9,autumn,Saturday,Light Drizzle,False,False,True,0.24821076477922727,0.9157199676227836,False,True,True,True
788,2017-09-10,51,73,15.8,14.7,0.1,0.0,9.098455555555557,13.02351111111111,Sunday,Light Drizzle,71,74,8.0,6.0,7.3,0.07,10.202786111111113,12.687847222222222,2017-09,2017,9,autumn,Sunday,Light Snow,False,False,True,0.6986177136051381,0.8041384745901865,False,True,False,True
789,2017-09-11,51,71,15.3,12.8,0.1,0.0,8.289180555555555,12.956130555555555,Monday,Light Drizzle,73,69,7.6,5.1,3.2,0.56,10.524358333333334,12.643644444444446,2017-09,2017,9,autumn,Monday,Snow,False,False,False,0.6397882855542217,0.8323832878705858,False,True,False,True
790,2017-09-12,53,69,14.5,11.7,0.5,0.0,10.841655555555556,12.888530555555556,Tuesday,Drizzle,73,83,4.1,1.6,2.4,0.77,11.715091666666668,12.599275,2017-09,2017,9,autumn,Tuesday,Snow,False,False,False,0.8411863174644295,0.9298226815960972,True,True,False,True
791,2017-09-13,53,72,13.8,9.9,2.0,0.0,5.922963888888888,12.82075,Wednesday,Drizzle,3,54,7.3,4.6,0.0,0.0,11.67106388888889,12.554772222222224,2017-09,2017,9,autumn,Wednesday,Cloudy,False,False,False,0.46198263665455513,0.9296117589637228,False,True,True,False
792,2017-09-14,51,73,13.2,9.5,1.3,0.0,1.832358333333333,12.752822222222225,Thursday,Light Drizzle,53,72,5.4,2.9,3.6,0.0,11.626858333333336,12.510158333333331,2017-09,2017,9,autumn,Thursday,Drizzle,False,False,False,0.14368257483746513,0.9293933796468075,False,True,True,True
793,2017-09-15,51,73,13.3,10.3,0.1,0.0,9.14789722222222,12.68479722222222,Friday,Light Drizzle,3,62,7.1,4.6,0.0,0.0,11.582494444444446,12.465466666666666,2017-09,2017,9,autumn,Friday,Cloudy,False,False,False,0.7211701584157938,0.9291665329639575,False,True,False,False
794,2017-09-16,3,77,12.0,10.3,0.0,0.0,10.744869444444443,12.616705555555557,Saturday,Cloudy,51,70,7.9,5.7,0.1,0.0,10.448875,12.420719444444444,2017-09,2017,9,autumn,Saturday,Light Drizzle,False,False,True,0.8516382820484479,0.8412455531852131,True,True,False,False
795,2017-09-17,3,78,11.7,10.4,0.0,0.0,10.864977777777778,12.548588888888888,Sunday,Cloudy,63,87,6.4,4.6,5.2,0.0,7.215255555555555,12.375944444444444,2017-09,2017,9,autumn,Sunday,Rain,False,False,True,0.8658326345680303,0.5830064596641333,True,False,False,True
796,2017-09-18,51,79,11.7,10.0,0.7,0.0,11.376461111111112,12.480480555555555,Monday,Light Drizzle,73,92,4.7,2.5,8.6,0.56,9.199452777777775,12.331169444444445,2017-09,2017,9,autumn,Monday,Snow,False,False,False,0.9115403097236507,0.7460324683091919,True,False,False,True
797,2017-09-19,51,80,11.6,9.9,0.1,0.0,11.308483333333331,12.412419444444444,Tuesday,Light Drizzle,73,79,5.3,3.0,1.8,0.42,10.608919444444444,12.286419444444444,2017-09,2017,9,autumn,Tuesday,Snow,False,False,False,0.9110619717572296,0.8634671388531737,True,True,False,True
798,2017-09-20,51,81,12.2,10.4,0.5,0.0,10.525333333333332,12.344441666666668,Wednesday,Light Drizzle,53,66,7.3,5.0,1.1,0.0,10.863422222222225,12.241722222222222,2017-09,2017,9,autumn,Wednesday,Drizzle,False,False,False,0.8526374555889862,0.8874096328131029,True,True,False,True
799,2017-09-21,51,84,12.4,11.2,0.1,0.0,5.525530555555555,12.276586111111111,Thursday,Light Drizzle,55,84,5.1,2.8,3.7,0.0,9.014619444444444,12.197102777777776,2017-09,2017,9,autumn,Thursday,Heavy Drizzle,False,False,False,0.4500868975744478,0.7390787475258811,False,False,False,True
800,2017-09-22,3,79,12.7,11.5,0.0,0.0,11.095088888888888,12.20888888888889,Friday,Cloudy,53,68,6.2,3.6,0.8,0.0,11.264633333333334,12.15258611111111,2017-09,2017,9,autumn,Friday,Drizzle,False,False,False,0.908771386967601,0.9269330190579007,True,True,False,False
801,2017-09-23,61,82,12.3,10.9,5.8,0.0,5.359047222222222,12.14138611111111,Saturday,Light Rain,51,79,5.0,2.5,1.9,0.0,11.044602777777778,12.108202777777777,2017-09,2017,9,autumn,Saturday,Light Drizzle,False,False,True,0.4413867719203761,0.9121587225189168,False,True,True,True
802,2017-09-24,61,92,14.4,13.7,7.0,0.0,1.779775,12.074116666666669,Sunday,Light Rain,71,64,5.1,2.1,0.9,0.42,9.514830555555555,12.063975,2017-09,2017,9,autumn,Sunday,Light Snow,False,False,True,0.1474041579301177,0.7886978011439476,False,False,True,False
803,2017-09-25,55,89,13.8,12.9,3.1,0.0,3.655652777777778,12.007113888888888,Monday,Heavy Drizzle,73,67,2.6,-0.6,0.0,0.7,7.289255555555555,12.019930555555556,2017-09,2017,9,autumn,Monday,Snow,False,False,False,0.3044572418989576,0.6064307544760726,False,False,True,False
804,2017-09-26,51,83,14.4,12.5,0.6,0.0,8.25126388888889,11.940361111111113,Tuesday,Light Drizzle,3,61,4.7,1.7,0.0,0.0,10.593486111111112,11.976,2017-09,2017,9,autumn,Tuesday,Cloudy,False,False,False,0.6910397275347618,0.8845596285162919,False,True,False,False
805,2017-09-27,55,83,15.2,13.5,3.0,0.0,7.604622222222222,11.873391666666668,Wednesday,Heavy Drizzle,71,67,4.1,1.1,0.7,0.14,10.855930555555554,11.931886111111112,2017-09,2017,9,autumn,Wednesday,Light Snow,False,False,False,0.6404759849345676,0.9098251906248405,False,True,True,False
806,2017-09-28,51,77,15.5,13.7,0.2,0.0,6.806338888888889,11.806138888888889,Thursday,Light Drizzle,75,76,4.6,2.0,0.5,3.71,9.404880555555556,11.887597222222222,2017-09,2017,9,autumn,Thursday,Heavy Snow,False,False,False,0.5765084548763473,0.7911506740802448,False,False,False,False
807,2017-09-29,3,75,15.8,14.0,0.0,0.0,10.259913888888889,11.73863611111111,Friday,Cloudy,75,93,-0.1,-3.0,2.1,15.12,3.5264055555555553,11.84316111111111,2017-09,2017,9,autumn,Friday,Heavy Snow,False,False,False,0.8740294691627294,0.29775880970217694,True,False,False,True
808,2017-09-30,3,69,14.4,11.6,0.0,0.0,10.198494444444444,11.670925,Saturday,Cloudy,73,67,-4.4,-8.3,0.1,0.91,7.569016666666666,11.798605555555556,2017-09,2017,9,autumn,Saturday,Snow,False,False,True,0.873837715900363,0.6415179006558684,True,False,False,False
809,2017-10-01,51,79,12.8,11.2,0.2,0.0,0.0107,11.603052777777776,Sunday,Light Drizzle,3,71,-1.3,-4.7,0.0,0.0,10.570830555555554,11.753961111111112,2017-10,2017,10,autumn,Sunday,Cloudy,False,False,True,0.0009221711048744595,0.8993419712409007,False,True,False,False
810,2017-10-02,61,88,13.0,10.7,5.3,0.0,0.6141777777777778,11.535052777777778,Monday,Light Rain,73,67,2.8,-0.2,0.2,1.89,7.021030555555555,11.709255555555556,2017-10,2017,10,autumn,Monday,Snow,False,False,False,0.05324447053774979,0.5996137433540228,False,False,True,False
811,2017-10-03,55,82,13.3,10.9,4.6,0.0,9.0,11.466969444444445,Tuesday,Heavy Drizzle,75,84,1.0,-2.0,2.9,5.67,2.586141666666667,11.664516666666668,2017-10,2017,10,autumn,Tuesday,Heavy Snow,False,False,False,0.7848629965923865,0.22171014372648673,False,False,True,True
812,2017-10-04,51,74,12.1,8.1,0.4,0.0,2.9393277777777778,11.398844444444444,Wednesday,Light Drizzle,75,97,-1.5,-4.4,0.0,28.35,0.0,11.619775,2017-10,2017,10,autumn,Wednesday,Heavy Snow,False,False,False,0.2578619080296638,0.0,False,False,False,False
813,2017-10-05,61,82,11.1,6.4,13.8,0.0,1.2052972222222222,11.330716666666667,Thursday,Light Rain,75,94,-1.9,-4.9,0.0,19.32,0.0,11.575061111111111,2017-10,2017,10,autumn,Thursday,Heavy Snow,False,False,False,0.10637431485406679,0.0,False,False,True,False
814,2017-10-06,61,82,10.3,6.4,2.4,0.0,6.0386,11.262627777777778,Friday,Light Rain,75,94,-0.1,-2.7,0.4,7.42,4.283930555555555,11.530402777777775,2017-10,2017,10,autumn,Friday,Heavy Snow,False,False,False,0.5361626184534594,0.3715334700893412,False,False,True,False
815,2017-10-07,55,88,10.1,6.5,5.1,0.0,1.8144611111111113,11.194625,Saturday,Heavy Drizzle,71,91,-2.5,-5.5,0.0,0.21,6.438930555555556,11.48582777777778,2017-10,2017,10,autumn,Saturday,Light Snow,False,False,True,0.16208324183356845,0.5605978672267127,False,False,True,False
816,2017-10-08,53,78,10.9,7.4,3.6,0.0,6.5784666666666665,11.126744444444444,Sunday,Drizzle,0,49,-2.5,-6.7,0.0,0.0,10.281794444444444,11.441369444444444,2017-10,2017,10,autumn,Sunday,Sunny,True,False,True,0.5912301391941538,0.8986506811417534,False,True,True,False
817,2017-10-09,51,80,8.5,5.3,0.5,0.0,9.419972222222222,11.059033333333332,Monday,Light Drizzle,0,51,0.1,-4.0,0.0,0.0,10.247391666666667,11.397058333333334,2017-10,2017,10,autumn,Monday,Sunny,True,False,False,0.8517898389752773,0.8991260171667105,True,True,False,False
818,2017-10-10,51,91,11.3,9.2,1.4,0.0,2.1451194444444446,10.991536111111111,Tuesday,Light Drizzle,0,48,0.4,-3.5,0.0,0.0,10.214297222222225,11.35292222222222,2017-10,2017,10,autumn,Tuesday,Sunny,True,False,False,0.19516102415166417,0.899706438772984,False,True,True,False
819,2017-10-11,51,86,13.9,11.6,1.6,0.0,2.0,10.924291666666663,Wednesday,Light Drizzle,0,57,1.1,-2.5,0.0,0.0,10.155027777777777,11.308994444444444,2017-10,2017,10,autumn,Wednesday,Sunny,True,False,False,0.18307823161684783,0.8979602764564488,False,True,True,False
820,2017-10-12,51,68,14.0,9.9,0.2,0.0,7.403872222222222,10.85735277777778,Thursday,Light Drizzle,0,68,-0.0,-3.3,0.0,0.0,10.125783333333333,11.265305555555557,2017-10,2017,10,autumn,Thursday,Sunny,True,False,False,0.6819224145848932,0.8988467541690193,False,True,False,False
821,2017-10-13,3,76,12.4,9.8,0.0,0.0,5.954638888888889,10.790761111111111,Friday,Cloudy,0,65,0.2,-3.2,0.0,0.0,10.12368611111111,11.221886111111113,2017-10,2017,10,autumn,Friday,Sunny,True,False,False,0.5518275149986845,0.9021376630339669,False,True,False,False
822,2017-10-14,51,84,15.3,14.3,0.1,0.0,5.631194444444445,10.724566666666668,Saturday,Light Drizzle,75,83,-0.5,-3.6,0.1,1.33,10.051311111111112,11.178769444444445,2017-10,2017,10,autumn,Saturday,Heavy Snow,False,False,True,0.5250743101767386,0.8991428941319073,False,True,False,False
823,2017-10-15,3,88,15.6,15.4,0.0,0.0,9.508302777777777,10.658816666666668,Sunday,Cloudy,1,68,0.2,-3.3,0.0,0.0,10.024736111111112,11.135991666666667,2017-10,2017,10,autumn,Sunday,Mainly Sunny,False,False,True,0.8920598857388273,0.9002104537414595,True,True,False,False
824,2017-10-16,1,83,15.6,15.0,0.0,0.0,9.439275,10.593494444444444,Monday,Mainly Sunny,73,75,0.6,-2.7,0.3,0.84,9.998111111111111,11.093472222222225,2017-10,2017,10,autumn,Monday,Snow,False,False,False,0.8910445037284414,0.9012607514429154,True,True,False,False
825,2017-10-17,3,81,16.0,15.4,0.0,0.0,9.36996388888889,10.528086111111111,Tuesday,Cloudy,3,65,0.9,-2.7,0.0,0.0,9.92933611111111,11.050888888888888,2017-10,2017,10,autumn,Tuesday,Cloudy,False,False,False,0.8899968892731638,0.8985101751493093,True,True,False,False
826,2017-10-18,3,91,13.3,13.0,0.0,0.0,6.202655555555556,10.46251111111111,Wednesday,Cloudy,73,92,-5.0,-8.4,0.0,4.2,6.407355555555555,11.00825,2017-10,2017,10,autumn,Wednesday,Snow,False,False,False,0.5928457795345499,0.5820503309386647,False,False,False,False
827,2017-10-19,3,92,12.0,10.8,0.0,0.0,4.560602777777778,10.396813888888888,Thursday,Cloudy,2,81,-5.9,-9.9,0.0,0.0,9.879347222222222,10.965586111111111,2017-10,2017,10,autumn,Thursday,Partly Cloudy,False,False,False,0.4386538824794883,0.9009411008328835,False,True,False,False
828,2017-10-20,55,85,13.6,12.4,1.9,0.0,5.399761111111111,10.331052777777778,Friday,Heavy Drizzle,2,48,-1.4,-5.9,0.0,0.0,9.837113888888888,10.922933333333331,2017-10,2017,10,autumn,Friday,Partly Cloudy,False,False,False,0.5226728802243721,0.9005926877599019,False,True,True,False
829,2017-10-21,51,87,11.6,10.1,0.2,0.0,1.629011111111111,10.265269444444444,Saturday,Light Drizzle,3,69,-1.3,-4.7,0.0,0.0,9.801541666666669,10.880327777777778,2017-10,2017,10,autumn,Saturday,Cloudy,False,False,True,0.15869151023529446,0.9008498518478051,False,True,False,False
830,2017-10-22,61,85,11.6,9.4,5.0,0.0,6.556327777777778,10.199525,Sunday,Light Rain,3,63,-2.3,-6.0,0.0,0.0,9.776627777777778,10.837802777777776,2017-10,2017,10,autumn,Sunday,Cloudy,False,False,True,0.6428071677629869,0.9020857805074779,False,True,True,False
831,2017-10-23,51,89,10.1,8.1,0.1,0.0,0.2500027777777778,10.133866666666666,Monday,Light Drizzle,73,75,-0.4,-3.5,0.1,2.31,8.598419444444446,10.795397222222222,2017-10,2017,10,autumn,Monday,Snow,False,False,False,0.024670028331842186,0.7964893989027733,False,False,False,False
832,2017-10-24,61,91,10.3,8.7,2.4,0.0,0.3014583333333333,10.06835,Tuesday,Light Rain,73,83,-5.0,-8.7,0.0,0.98,4.914463888888889,10.75315,2017-10,2017,10,autumn,Tuesday,Snow,False,False,False,0.029941185331591895,0.4570255124209082,False,False,True,False
833,2017-10-25,61,87,14.6,12.5,6.9,0.0,3.6895583333333337,10.003033333333333,Wednesday,Light Rain,3,66,-2.1,-5.6,0.0,0.0,9.70308611111111,10.711094444444443,2017-10,2017,10,autumn,Wednesday,Cloudy,False,False,False,0.36884395066829734,0.9058911917394062,False,True,True,False
834,2017-10-26,51,83,12.4,10.0,0.2,0.0,3.5620472222222226,9.937969444444445,Thursday,Light Drizzle,3,64,-2.8,-6.6,0.0,0.0,9.679069444444444,10.669272222222222,2017-10,2017,10,autumn,Thursday,Cloudy,False,False,False,0.35842807146217276,0.9071911600760022,False,True,False,False
835,2017-10-27,51,80,10.7,6.8,0.5,0.0,7.030011111111111,9.873216666666668,Friday,Light Drizzle,3,51,-1.0,-4.8,0.0,0.0,8.896988888888888,10.627719444444445,2017-10,2017,10,autumn,Friday,Cloudy,False,False,False,0.7120284450806587,0.8371493936584596,False,True,False,False
836,2017-10-28,53,76,10.3,5.1,1.0,0.0,0.0,9.80883888888889,Saturday,Drizzle,3,65,-2.4,-6.3,0.0,0.0,8.638430555555555,10.586475,2017-10,2017,10,autumn,Saturday,Cloudy,False,False,True,0.0,0.815987432602028,False,True,True,False
837,2017-10-29,61,80,8.3,2.1,8.8,0.0,4.232083333333334,9.74489722222222,Sunday,Light Rain,3,60,-0.7,-4.5,0.0,0.0,9.289638888888888,10.545580555555556,2017-10,2017,10,autumn,Sunday,Cloudy,False,False,True,0.4342871183579556,0.8809035064451695,False,True,True,False
838,2017-10-30,51,67,5.9,0.7,0.2,0.0,8.401988888888889,9.681452777777778,Monday,Light Drizzle,2,63,0.2,-3.6,0.0,0.0,9.562877777777778,10.505080555555557,2017-10,2017,10,autumn,Monday,Partly Cloudy,False,False,False,0.8678438124673094,0.9103097998349475,True,True,False,False
839,2017-10-31,51,80,6.6,2.8,0.5,0.0,3.119325,9.618569444444445,Tuesday,Light Drizzle,3,63,1.7,-1.8,0.0,0.0,8.111152777777779,10.46501388888889,2017-10,2017,10,autumn,Tuesday,Cloudy,False,False,False,0.32430238384375126,0.7750732931553682,False,False,False,False
840,2017-11-01,53,90,9.5,6.4,2.6,0.0,0.0,9.556316666666666,Wednesday,Drizzle,2,63,0.3,-3.4,0.0,0.0,9.477627777777778,10.425422222222222,2017-11,2017,11,autumn,Wednesday,Partly Cloudy,False,False,False,0.0,0.9090881477755232,False,True,True,False
841,2017-11-02,61,89,9.8,6.8,11.3,0.0,2.2935305555555554,9.49476111111111,Thursday,Light Rain,2,57,0.7,-3.1,0.0,0.0,9.43572222222222,10.386355555555555,2017-11,2017,11,autumn,Thursday,Partly Cloudy,False,False,False,0.24155747877338204,0.9084728682502254,False,True,True,False
842,2017-11-03,51,86,8.9,6.5,0.4,0.0,1.0149444444444444,9.433975,Friday,Light Drizzle,3,68,0.3,-2.9,0.0,0.0,8.09698888888889,10.347852777777776,2017-11,2017,11,autumn,Friday,Cloudy,False,False,False,0.10758396587275718,0.7824801012126242,False,False,False,False
